b.CVDB_ID, b.Series, b.Number, b.Volume, b.FileName, b.PageCount, b.FileSize, b.ID 
None, Gutwrencher, 1, , Gutwrencher 01 (2008) (Minutemen-ReZone).cbz, 26, 13.5161991119, 1c9c882f-e054-4fdf-919b-42dde8ecab25
None, Gutwrencher, 1, , Gutwrencher 001 (2008) (The Ramones-DCP).cbz, 33, 16.4343662262, f8786bd3-5bb9-40c4-a9ba-0b16aacde70f
None, Gutwrencher, 2, , Gutwrencher 002 (2008) (The Ramones-DCP).cbz, 31, 16.4305047989, 69538498-4b20-4aa8-b22c-bbd8359e0fa8
None, Gutwrencher, 2, , Gutwrencher 02 (of 03) (2008) (Minutemen-DangerPowersZone).cbz, 26, 17.3670463562, b4fefaf3-564c-4299-bfc6-e035e709e9da
None, Gutwrencher, 3, , Gutwrencher 003 (2008) (The Ramones-DCP).cbz, 33, 17.5011701584, 862fa4f1-e744-4dd1-91cd-d04b33abec49
None, The Gwaii, 1, , The Gwaii 01 (2008) (Gatchaman-DCP).cbz, 31, 11.2952175140, 0927269f-4327-431c-90ab-8f81f0e38c29
None, H.P. Lovecraft's Cthulhu - The Festival, 1, , H.P. Lovecraft's Cthulhu - The Festival 01 (of 03) (1993) (c2c) (Minutemen-Abaddon).cbz, 37, 20.1965913773, fb80d0e5-2031-46e6-ad53-6d5b39e62104
None, H.P. Lovecraft's Cthulhu - The Festival, 2, , H.P. Lovecraft's Cthulhu - The Festival 02 (of 03) (1994) (c2c) (Minutemen-Abaddon).cbz, 36, 17.0945749283, c826e1f2-663c-4373-a685-e88c42733231
None, H.P. Lovecraft's Cthulhu - The Festival, 3, , H.P. Lovecraft's Cthulhu - The Festival 03 (of 03) (1994) (c2c) (Minutemen-Abaddon).cbz, 37, 18.5463037491, 06a587ad-82ec-4b71-a760-3ddd36648859
None, H.P. Lovecraft's Cthulhu - The Whisperer in Darkness TPB, , , H.P. Lovecraft's Cthulhu - The Whisperer in Darkness TPB (1993) (Minutemen-World Eaters).cbz, 84, 64.7188949585, 194c0dd3-3456-43a3-821a-8f33576d8ef9
None, Hack-Slash, 8, , Hack-Slash 08 (2008) (Archangel-DCP).cbz, 26, 12.6027517319, 621a5f71-0e75-42f6-9290-af3a17daff11
None, Hack-Slash, 9, , Hack-Slash 09 (2008) (Archangel-DCP).cbz, 26, 11.3009004593, 314d8fba-3848-4ece-91f3-7518ab356ad0
None, Hack-Slash, 10, , Hack-Slash 010 (2008) (Archangel-DCP).cbz, 25, 10.7965116501, 4407542f-8488-49e8-89a8-54fe31ce184b
None, Hack-Slash, 11, , Hack-Slash 011 (2008) (Bang Brothers-DCP).cbz, 27, 14.6596946716, 8d45757b-8eec-4d85-bccb-94c943649597
None, Hack-Slash, 12, , Hack-Slash 012 (2008) (Bang Brothers-DCP).cbz, 27, 13.3236455917, 6c208958-1232-4e0a-8bd9-bf9a82777608
None, Hack-Slash, 13, , Hack-Slash 013 (2008) (almost c2c) (Rosie & Archangel-DCP).cbz, 28, 13.6824045181, 74a86d13-5fe9-4289-abcb-24e34aa3c643
None, Hack-Slash - Me Without You, , , Hack-Slash - Me Without You (2011) (two covers) (Minutemen-DTs).cbz, 29, 26.1930322647, 2e19f4cc-3aff-4a05-b3f5-f8da87d6bd5e
None, Hack-Slash - Trailers, 2, , Hack-Slash - Trailers 02 (2010) (c2c) (Minutemen-DTs).cbz, 63, 56.9656496048, 69fbd04b-855f-4795-91d1-5898d5b45948
None, Hack-Slash  - Suicide Girls, 1, , Hack-Slash Annual - Suicide Girls 01 (2 covers) (2008) (Archangel & Rosie-DCP).cbz, 46, 25.2478513718, a90b33d6-14a9-41b9-8b31-2ac30a1e8795
None, Hack-Slash   - Murder Messiah, 2010, , Hack-Slash Annual 2010 - Murder Messiah (2010) (Minutemen-DTs).cbz, 48, 34.7123527527, 8cbb9466-9d04-487e-9e29-5d9591aafd0c
None, Hack-Slash - My First Maniac, 3, , Hack-Slash - My First Maniac 03 (of 04) (2010) (two covers) (fixed) (Minutemen-DTs).cbz, 26, 23.9319152832, a22ae896-b270-48a2-9e1d-7478263decba
None, Hack-Slash - My First Maniac, 4, , Hack-Slash - My First Maniac 04 (of 04) (2010) (two covers) (Minutemen-CH3OH).cbz, 26, 21.6653089523, b93ae8db-853b-44bd-bed7-4a31f1f136cf
None, Hack Slash - My First Maniac, , , Hack Slash - My First Maniac (2010) (Harkonnen-DCP).cbz, 31, 24.4975595474, abc3f240-3852-4ae1-921e-c6149c0ac29b
None, Hack Slash - My First Maniac, 4, , Hack Slash - My First Maniac 04 (of 04) (2010) (Harkonnen-DCP).cbz, 31, 24.4975776672, 8139536d-2fe3-441f-bf44-c187b0d868c3
None, Hack-Slash - The Series, 8, , Hack-Slash - The Series 08 (Cover B) (2008) (Team-DCP).cbz, 2, 1.32808494568, 24a2de14-cb9f-4471-a068-fd062357288a
None, Hack-Slash - The Series, 9, , Hack-Slash - The Series 09 (Cover B) (2008) (Team-DCP).cbz, 2, 0.939214706421, 1c5de7fb-1ddc-4d1b-8648-2236bd7e52ec
None, Hack-Slash - The Series, 11, , Hack-Slash - The Series 11 (Cover B - Jamie McKelvie) (2008) (Team-DCP).cbz, 1, 0.716969490051, 7015d89d-8910-4c5d-b6c5-183028de0a97
None, Hack-Slash - The Series, 12, , Hack-Slash - The Series 012 (Cover B) (2008) (Team-DCP).cbz, 1, 0.966709136963, e32087d8-e6e0-4290-926b-2f0e122e3042
None, Hack-Slash - The Series, 13, , Hack-Slash - The Series 013 (Cover B by Brandon Graham) (2008) (Team-DCP).cbz, 1, 0.897847175598, dd78645c-62a1-4104-81cb-0fba626ae237
None, Hack-Slash The Series, 10, , Hack-Slash The Series 010 (Cover B) (2008) (Team-DCP).cbz, 2, 2.12576389313, 3650175d-7690-4fa7-aa49-0dd4b3e1d732
None, Hack Slash - The Series, 7, , Hack Slash - The Series 007 (2007) (both covers) (Minutemen-DarthScanner).cbz, 34, 22.0950088501, 2bf2912b-1809-41ef-b0e0-bca132c2e2e5
None, Halcyon, 1, , Halcyon 01 (2010) (Minutemen-DTs).cbz, 24, 17.5499010086, 8063b6b9-f28b-4dda-b373-5e67f19bb52c
None, Halcyon, 2, , Halcyon 02 (2010) (Minutemen-DTs).cbz, 26, 15.3926944733, 3abf0777-a6c8-4be6-a0fc-0fea395b3646
None, Halcyon, 3, , Halcyon 03 (2011) (Minutemen-DTs).cbz, 25, 17.4939470291, 6e765cfe-315c-4fc6-bffb-879fd58de611
None, HalloweeN - Nightdance, 1, , HalloweeN - Nightdance 01 (2008) (Glow In The Dark Cover) (Coolidge-DCP).cbz, 3, 1.15795421600, 79a8ef66-ed22-4f02-8949-81d79b122d78
None, HalloweeN - Nightdance, 1, , HalloweeN - Nightdance 01 (2008) (noads) (3 covers) (Coolidge-DCP).cbz, 31, 14.0626411438, e998bc39-e7d1-44c1-8b89-64750eb63ecf
None, HalloweeN - Nightdance, 1, , HalloweeN - Nightdance 01 (2008) (c2c) (3 covers) (Coolidge-DCP).cbz, 40, 18.3642978668, dee4c2a8-43b7-474b-ad10-39b78ea64f77
None, HalloweeN - Nightdance, 2, , HalloweeN - Nightdance 02 (2008) (noads) (3 covers) (Truman-DCP).cbz, 30, 13.9574680328, 02b6fc39-5254-463b-94dc-8dbe3c830b0b
None, HalloweeN - Nightdance, 2, , HalloweeN - Nightdance 02 (2008) (c2c) (3 covers) (Truman-DCP).cbz, 40, 18.7491350174, d856afdd-4ee7-4b46-8869-96021759028f
None, HalloweeN - Nightdance, 3, , HalloweeN - Nightdance 03 (2008) (noads) (3 covers) (Taft-DCP).cbz, 27, 12.1409101486, 2d31e2a5-70b3-408c-a2e1-5b7bb07aeb07
None, HalloweeN - Nightdance, 3, , HalloweeN - Nightdance 03 (2008) (c2c) (3 covers) (Taft-DCP).cbz, 40, 17.3308076859, cee8db09-e6bc-418f-9150-99bcc6334f62
None, HalloweeN - Nightdance, 4, , HalloweeN - Nightdance 04 (2008) (noads) (3 covers) (Taft-DCP).cbz, 28, 9.39149856567, 5d4eb47d-7298-4bdc-aa20-a77b40f980ca
None, HalloweeN - Nightdance, 4, , HalloweeN - Nightdance 04 (2008) (c2c) (3 covers) (Taft-DCP).cbz, 40, 14.0545158386, c338ec71-1545-4b98-9658-189ece4e9059
None, Halo - Blood Line, 4, , Halo - Blood Line 04 (of 05) (2010) (Minutemen-DarthTremens).cbz, 26, 26.2118015289, 8ce708f8-923a-4c6c-aec2-e0339eea636a
None, Halo - Blood Line, 5, , Halo - Blood Line 05 (of 05) (2010) (Minutemen-DarthTremens).cbz, 23, 25.0436658859, abb831c3-68e1-4a18-bc28-f8e0d6c3ba98
None, Halo - Fall of Reach - Boot Camp, 1, , Halo - Fall of Reach - Boot Camp 01 (of 04) (2010) (c2c) (Minutemen-DarthTremens).cbz, 35, 29.7882814407, d8fe0d7a-4789-4c3d-aaa6-2d4afe6efe31
None, Halo - Fall of Reach - Boot Camp, 2, , Halo - Fall of Reach - Boot Camp 02 (of 04) (2010) (Minutemen-DarthTremens).cbz, 25, 25.6414003372, 06447a07-acf9-409b-aeae-45b712acd912
None, Halo - Fall of Reach - Boot Camp, 3, , Halo - Fall of Reach - Boot Camp 03 (of 04) (2011) (Minutemen-DarthTremens).cbz, 25, 22.7584524155, 31a31715-8379-4176-802d-62603af7ab59
None, Halo Fall Of Reach Boot Camp, 1, , Halo Fall Of Reach Boot Camp 01 (2010) (mda0331).cbz, 33, 101.794445992, 636cb695-3c74-41e6-9566-27bd63d9018a
None, Halo Fall Of Reach Boot Camp, 2, , Halo Fall Of Reach Boot Camp 02 (2010) (mda0331).cbz, 26, 65.6066150665, 49c5d04a-6746-4d08-abcf-62c63e277295
None, Halo Fall Of Reach Boot Camp, 3, , Halo Fall Of Reach Boot Camp 03 (2010) (mda0331).cbz, 25, 44.6928501129, ae2e748d-d030-4461-bc07-1a8118bd39b6
None, Hammerlocke, 5, , Hammerlocke #05 (of 9) (1993) (DSTransmissions).cbz, 28, 12.5489578247, 0552b8a3-79d7-43d1-9e2a-4517e9e448d5
None, Hammerlocke, 7, , Hammerlocke 07 (of 9) (1993) (DSTransmissions).cbz, 26, 9.05366134644, 9c1ab288-0428-42a9-b6d7-daa7427afe9e
None, Harrier, 1, , Harrier Preview 001 (1988) (c2c) (Minutemen-nobody).cbz, 37, 19.7057018280, 5a3228e3-78cb-4ccd-9e3f-e07f92a41d78
None, Haunt, 1, , Haunt 01 (2009) (Greg Capullo Variant) (Minutemen-Saxon).cbz, 1, 0.698957443237, 1c049892-2765-4ed8-813c-f6a693c534ae
None, Haunt, 1, , Haunt 01 (2009) (Ryan Ottley Variant) (Minutemen-Saxon).cbz, 1, 1.11349296570, 989bfd0e-78ef-42fe-8472-72ee364c770a
None, Haunt, 1, , Haunt 01 (2009) (Limited Edition Comix Carlos Zuniga Variant) (Minutemen-Saxon).cbz, 1, 1.43417549133, f78062c2-097a-45c1-93eb-f8332eeca4d6
None, Haunt, 1, , Haunt 01 (2009) (Minutemen-DTs).cbz, 27, 22.8207855225, 9360bb50-5dc1-4b2e-9c23-469e564adc36
None, Haunt, 8, , Haunt 08 (2010) (Minutemen-MrPink).cbz, 22, 15.7778453827, 01686dd9-1cbe-410b-9154-ff0b3295e82e
None, Haunt, 9, , Haunt 09 (2010) (Minutemen-MrPink).cbz, 24, 18.6808185577, 476bbcf7-6c75-4f9c-b780-49ebb45d4c96
None, Haunt, 10, , Haunt 010 (2010) (Minutemen-MrPink).cbz, 22, 18.3544635773, 6daf7373-f05b-4eaf-b44c-c077ebbbc42c
None, Haunt, 11, , Haunt 011 (2010) (Minutemen-MrPink).cbz, 22, 21.2723093033, c95ee186-5089-4188-afac-59cff537efb0
None, Haunt, 11, , Haunt 011 (2010) (Minutemen-MrPink).cbz, 22, 21.2723636627, feb00351-4f75-4940-9efb-23b026967a23
None, Haunt, 12, , Haunt 012 (2010) (Minutemen-MrPink).cbz, 24, 20.8720216751, e548db93-65a8-4fdb-babb-7f1d2187056a
None, Haunt, 1, , Haunt 01 (2009) (Greg Capullo Black & White Variant) (Minutemen-Saxon).cbz, 1, 0.513866424561, 92c47ddc-1dea-4c60-804f-ec92403fa7a7
None, Haunt, 1, , Haunt 01 (2009) (Todd McFarlane Black & White Variant) (Minutemen-Saxon).cbz, 1, 1.17387485504, d61e2663-01fa-478f-87b7-4c1e7b9748fc
None, Haunt of Horror - Lovecraft, 1, , Haunt of Horror - Lovecraft 01 (2008) (c2c) (Skankstas-DCP).cbz, 37, 14.8321552277, 2596b6f5-6ba6-40c8-8b84-90fc28ec5312
None, Haunt of Horror - Lovecraft, 1, , Haunt of Horror - Lovecraft 01 (of 03) (2008) (Minutemen-Army of Dead).cbz, 36, 18.3381824493, a6a3d1ee-e42c-4cef-8c2b-b48ef5625654
None, Haunt of Horror - Lovecraft, 2, , Haunt of Horror - Lovecraft 02 (of 03) (2008) (c2c) (Minutemen-Army of Dead).cbz, 37, 21.2533416748, ac3883a1-4db9-4249-b94f-affab285ecf0
None, Hawaiian Dick - Black Thunder, 3, , Hawaiian Dick - Black Thunder 03 (2008) (The Scangstas-DCP).cbz, 30, 13.9557418823, 9b8dbf04-68d1-4bfe-aae4-c1b1c5aa8bb8
None, Hawaiian Dick-Screaming Black Thunder, 3, , Hawaiian Dick-Screaming Black Thunder 03 (2008) (Minutemen-Zone).cbz, 29, 17.2893371582, f4d93768-9000-4c78-986a-0e28005f5517
None, Hawaiian Dick - Screaming Black Thunder, 2, , Hawaiian Dick - Screaming Black Thunder 002 (2008) (Minutemen-Ghost Rider).cbz, 30, 24.7364988327, 80809194-2bf2-49cc-a517-bf31797f0a7a
None, Hawaiian Dick - Screaming Black Thunder, 3, , Hawaiian Dick - Screaming Black Thunder 003 (2008) (Minutemen-Zone).cbz, 29, 17.2893381119, c389a55c-f9c9-48f2-9377-ddced9c31a6a
None, Hawaiian Dick - Screaming Black Thunder, 4, , Hawaiian Dick - Screaming Black Thunder 004 (2008) (The Ramones-DCP).cbz, 33, 17.4576797485, 38823a3e-8bf2-4bb5-9e39-ef02fc7ecc63
None, Hawaiian Dick - Screaming Black Thunder, 4, , Hawaiian Dick - Screaming Black Thunder 004 (2008) (Minutemen-Zone).cbz, 30, 25.0593137741, 79f60084-780a-452d-87ea-8f4588dbec05
None, Hawkeye & Mockingbird, 3, , Hawkeye & Mockingbird 03 (2010) (Minutemen-Sha-Hic!).cbz, 24, 20.3262271881, 6cf0fdef-b7bd-4ac0-a371-67c153cbb83b
None, Hawkeye & Mockingbird, 4, , Hawkeye & Mockingbird 04 (2010) (noads) (AngelicLegion-CPS).cbz, 26, 13.5237493515, 6cb416a6-4328-4261-b165-25723f121161
None, Hawkeye & Mockingbird, 4, , Hawkeye & Mockingbird 04 (2010) (c2c) (AngelicLegion-CPS).cbz, 37, 18.2211589813, 39d2739d-4c2a-4e74-8c62-0440059ba03f
None, Hawkeye & Mockingbird, 4, , Hawkeye & Mockingbird 04 (2010) (Minutemen-DTs).cbz, 25, 20.8812952042, 06d1c101-1cd3-4522-833e-b1ec09c55e2b
None, Hawkeye & Mockingbird, 5, , Hawkeye & Mockingbird 05 (2010) (noads) (FrankieAngel-CPS).cbz, 26, 12.4539451599, 72f0c52c-68f0-47da-8eb5-3079b5b3bf70
None, Hawkeye & Mockingbird, 5, , Hawkeye & Mockingbird 05 (2010) (c2c) (FrankieAngel-CPS).cbz, 36, 17.0888872147, 3917da18-cea4-4a97-99a1-fa6a94875d17
None, Hawkeye & Mockingbird, 5, , Hawkeye & Mockingbird 05 (2010) (Minutemen-Sha-Hic!).cbz, 25, 19.9738407135, 78603fa5-1cd0-423b-8276-ac57d96fc10d
None, Hawkeye & Mockingbird, 6, , Hawkeye & Mockingbird 06 (2010) (noads) (FrankBlack-CPS).cbz, 26, 11.2953901291, 3028cf47-6666-4653-a599-c181aa735e66
None, Hawkeye & Mockingbird, 6, , Hawkeye & Mockingbird 06 (2010) (c2c) (FrankBlack-CPS).cbz, 36, 15.4955101013, 17d56163-b7c1-4576-92cd-bc7d0ff8664c
None, Hawkeye & Mockingbird, 6, , Hawkeye & Mockingbird 06 (2011) (Minutemen-Sha-Hic!).cbz, 25, 20.2688579559, 0abf1f3a-6e6c-4149-87cf-b16ba63b25bc
None, Hawkeye and Mockingbird, 3, , Hawkeye and Mockingbird 003 (2010) (noads) (Headshot-CPS).cbz, 25, 10.0957393646, a2e827a9-0e97-48af-9541-2c22e26270f6
None, Hawkeye and Mockingbird, 3, , Hawkeye and Mockingbird 003 (2010) (c2c) (Headshot-CPS).cbz, 35, 14.3565359116, b845b9ce-d89c-4d9d-8e3b-0e837507256a
None, Headless Horseman, 1, , Headless Horseman 01 (1989) (C.H.U.D.).cbz, 29, 20.8979148865, 3746575f-ad11-488e-a268-409b61832924
None, Heavy Metal, , , Heavy Metal (July 2008) c2c (Minutemen-Nobody).cbz, 123, 47.2404756546, a3e44fb0-9d3e-4f80-a112-6346d4c66ec4
None, Heavy Metal, , , Heavy Metal (1989) (c2c) (Minutemen-de7iL).cbz, 111, 60.6812267303, 821bb4ea-5427-4e75-b251-53055c60774e
None, Heavy Metal, , , Heavy Metal (May 2008) (c2c) (minutemen - devil).cbz, 105, 66.0273027420, 9f9d805d-363a-4b00-8092-74e67fe38c14
None, Heavy Metal - 35x01-March, 3, , Heavy Metal 2011-03 35x01-March (Vague Prophet and Vapor Trail).cbz, 105, 132.254664421, 9112d0e4-79ee-4d85-8236-5ac11af649e1
None, Heavy Metal May, 2008, , Heavy Metal May 2008 (2008) (c2c) (Minutemen-de7iL).cbz, 105, 66.0247144699, 70001616-3b27-4304-b572-c4f701cfe203
None, Heavy Metal Monsters, 1, , Heavy Metal Monsters 001 (1991) (c2c) (Minutemen-Fungi).cbz, 36, 17.8956289291, eb163eac-f96d-4cad-815b-7f4570f86924
None, Heavy Metal Special   No, 1, 22, Heavy_Metal_Special_2008_Vol.22_No.01 (Spring) (Chaos Special) (Minutemen-Maze).cbz, 111, 41.8104734421, fae5a85a-ed73-4816-ad58-7519f219b93f
None, Hedge Knight II, 4, , Hedge Knight II 04 (2008) (Special Ed-DCP).cbz, 26, 11.8546104431, 5b0d88f9-514e-446b-898f-ae703c5928ba
None, Hedge Knight II, 5, , Hedge Knight II 05 (2008) (Archangel-DCP).cbz, 24, 14.5348539352, 5db36404-4efa-4db8-b810-ca870227b163
None, The Hedge Knight II - Sworn Sword, 1, , The Hedge Knight II - Sworn Sword 01 (2007) (Archangel-DCP).cbz, 25, 14.8276252747, 72623212-fe3c-4011-94f1-9a3eecd41724
None, Hedge Knight II - Sworn Sword, 6, , Hedge Knight II - Sworn Sword 06 (2008) (Bang Brothers-DCP).cbz, 23, 16.1524562836, e8ac444e-4719-48e2-a30d-4d88a114cd32
None, Helen Killer, 1, , Helen Killer 01 (of 04) (2008) (Minutemen-Locke).cbz, 29, 18.1854457855, 3fe45af4-9d76-4048-8564-c28b1cd9a5b2
None, Hellblazer, 269, , Hellblazer 269 (2010) (noads) (Legion-CPS).cbz, 25, 12.2332153320, ce371029-90ff-47fd-8c8a-bcab4b4c487a
None, Hellblazer, 269, , Hellblazer 269 (2010) (c2c) (Legion-CPS).cbz, 37, 16.6770009995, bd76fe12-98b0-4526-b64a-07f758a701f6
None, Hellblazer, 269, , Hellblazer 269 (2010) (Minutemen-Tyler).cbz, 25, 26.8812904358, a1c83d69-7aa5-4e57-8b6b-411a3c454610
None, Hellblazer, 270, , Hellblazer 270 (2010) (noads) (Legion-CPS).cbz, 25, 12.2295103073, c71e0997-0df4-4a08-b97e-9e1b34fb4d04
None, Hellblazer, 270, , Hellblazer 270 (2010) (Minutemen-Tyler).cbz, 25, 24.1922826767, 86bc1d95-1524-4218-9d26-9bf94a8757b3
None, Hellblazer, 271, , Hellblazer 271 (2010) (noads) (AngelicLegion-CPS).cbz, 24, 13.4998703003, b4fce540-5fe1-4874-be38-e0d1c84ebbef
None, Hellblazer, 271, , Hellblazer 271 (2010) (c2c) (AngelicLegion-CPS).cbz, 36, 18.4464597702, 5a499b44-b578-4d4f-a3d2-fab213ab545b
None, Hellblazer, 271, , Hellblazer 271 (2010) (Minutemen-Tyler).cbz, 24, 23.8644924164, e8a9f830-ede5-48f8-b883-1352ddbad7c5
None, Hellblazer, 272, , Hellblazer 272 (noads) (2010) (Archangel & HW-DCP).cbz, 31, 15.6105680466, 7c8e01b0-f745-47eb-a5de-6d612e131fd1
None, Hellblazer, 272, , Hellblazer 272 (c2c) (2010) (Archangel & HW-DCP).cbz, 38, 18.9898958206, 1c867fbb-8b30-4eee-b40d-c1a130b14b2c
None, Hellblazer, 272, , Hellblazer 272 (2010) (Minutemen-Tyler).cbz, 25, 24.7286748886, 1c4ba8c6-a8dc-45dd-be33-a878d104e0fc
None, Hellblazer, 273, , Hellblazer 273 (noads) (2010) (Archangel).cbz, 32, 18.3800401688, d153330f-0969-4783-928d-56c7b6b60aad
None, Hellblazer, 273, , Hellblazer 273 (c2c) (2010) (Archangel).cbz, 37, 20.8888511658, f3de9df6-6493-4e76-8217-24074225e4e9
None, Hellblazer, 273, , Hellblazer 273 (2011) (Minutemen-Tyler).cbz, 25, 22.2650480270, e71fca2f-e94c-4f30-a684-a7b9870488ca
None, Hellblazer, 274, , Hellblazer 274 (2011) (noads) (Mine-CPS).cbz, 33, 24.9496688843, 684c4026-45f4-416a-82ce-68c7a6b40e6a
None, Hellblazer, 274, , Hellblazer 274 (2011) (Minutemen-Tyler).cbz, 26, 25.2097311020, 91ec590b-bb74-4b00-b979-a38cec00d60c
None, Hellblazer, 274, , Hellblazer 274 (2011) (c2c) (Mine-CPS).cbz, 37, 27.8103876114, 00aeea4f-f06c-4f80-94e3-593ef6ca2719
None, Hellblazer, 275, , Hellblazer 275 (2011) (noads) (Badass-CPS).cbz, 40, 32.9392929077, 036b70dc-72a4-47ad-96a4-f8dbbb11b632
None, Hellblazer, 275, , Hellblazer 275 (2011) (c2c) (Badass-CPS).cbz, 52, 41.0195674896, 0363cb89-6c5b-4975-b252-f397cc2f895f
None, Hellblazer - City of Demons, 1, , Hellblazer - City of Demons 01 (2010) (noads) (Archangel).cbz, 31, 18.6858768463, 6d9dab02-976e-43c4-9fb9-b83f14aa891a
None, Hellblazer - City of Demons, 1, , Hellblazer - City of Demons 01 (2010) (c2c) (Archangel).cbz, 37, 21.4370183945, a5b27c1a-dc18-487d-bde6-f5099075f762
None, Hellblazer - City of Demons, 1, , Hellblazer - City of Demons 01 (of 05) (2010) (Minutemen-Tyler&Saxon).cbz, 25, 22.5157804489, fe5e12a8-11e6-4bad-81a3-dc602f9c6d72
None, Hellblazer - City of Demons, 2, , Hellblazer - City of Demons 02 (noads) (2010) (Archangel).cbz, 30, 17.5620822906, 4ab3c598-b8ec-4999-a0fb-ebf9c54014c5
None, Hellblazer - City of Demons, 2, , Hellblazer - City of Demons 02 (c2c) (2010) (Archangel).cbz, 36, 20.1984395981, ce40126c-066c-4c3e-b416-c5bbf7fe1563
None, Hellblazer - City of Demons, 2, , Hellblazer - City of Demons 02 (of 05) (2010) (Minutemen-Tyler&Saxon).cbz, 24, 21.3692951202, 271db4ab-8f16-4a7d-a9ac-98eecd537d99
None, Hellblazer - City of Demons, 3, , Hellblazer - City of Demons 03 (of 05) (2011) (Minutemen-Tyler&Saxon).cbz, 24, 22.3115644455, 69257236-7454-4316-b2ee-94f731f47054
None, Hellblazer - City of Demons, 3, , Hellblazer - City of Demons 003 (2010) (c2c) (CaptainFuture-CPS).cbz, 37, 28.1673984528, 5b11673c-cb89-41c6-b6c2-a99963ed6826
None, Hellblazer - City of Demons, 4, , Hellblazer - City of Demons 04 (of 05) (2011) (Minutemen-Tyler&Saxon).cbz, 24, 19.7038202286, 34d364a0-2a3f-48ec-a28d-448acdd1fefa
None, Hellblazer - City of Demons, 4, , Hellblazer - City of Demons 004 (2011) (CaptainFuture-CPS).cbz, 35, 25.9990835190, c3248b1a-aeb9-45ca-97c4-06f60ff402f0
None, Hellblazer - City of Demons, 5, , Hellblazer - City of Demons 05 (of 05) (2011) (Minutemen-Tyler&Saxon).cbz, 25, 20.2865591049, ea56aa8b-61b1-4ab1-99a6-70c2b97e7a72
None, Hellblazer - City of Demons, 5, , Hellblazer - City of Demons 005 (2011) (c2c) (CaptainFuture-CPS).cbz, 35, 25.5679912567, b095db39-78c4-4d58-ac0a-9c0527784673
None, Hellblazer Presents - Chas - The Knowledge, 1, , Hellblazer Presents - Chas - The Knowledge 01 (of 05) (2008) (Minutemen-Army of Dead).cbz, 22, 12.9347076416, 64acd6fa-3a16-4253-ae85-0d3beb5cf5fa
None, Hellblazer Special - Chas, 1, , Hellblazer Special - Chas 001 (2008) (Steam-DCP).cbz, 26, 19.4720220566, 50be0307-cef1-4f9d-a930-e098229089a6
None, Hellboy-Beasts of Burden - Sacrifice, , , Hellboy-Beasts of Burden - Sacrifice (2010) (two covers) (Minutemen-DTs).cbz, 31, 30.6323566437, 45931a9f-1ea7-43d3-92fd-4abceba88441
None, Hellboy - Beasts of Burden - Sacrifice, 1, , Hellboy - Beasts of Burden - Sacrifice 001 (c2c - 2 covers) (2010) (CaptainFuture-CPS).cbz, 34, 28.0010471344, 4a0848c8-c898-4e41-98f9-52c040834eb3
